CaseID,ActivityID,CompleteTimestamp,Resource
Application_1899463053,11,2016-01-27 10:27:53,15
Application_1899463053,12,2016-01-27 10:28:08,15
Application_1899463053,13,2016-02-02 10:37:12,6
Application_1899463053,14,2016-02-02 10:37:12,6
Application_1899463053,10,2016-02-12 14:39:00,14
Application_1899463053,11,2016-02-08 10:38:40,7
Application_1899463053,13,2016-02-10 11:47:29,14
Application_1899463053,14,2016-02-10 11:47:29,14
Application_1899463053,5,2016-02-10 12:42:29,42
Application_1899463053,6,2016-02-10 12:42:31,42
Application_1899463053,22,2016-02-10 12:42:47,42
Application_1899463053,12,2016-02-11 12:20:47,15
Application_1899463053,10,2016-02-11 12:21:03,15
Application_1899463053,11,2016-02-11 12:21:03,15
Application_1899463053,13,2016-02-12 14:39:00,14
Application_1899463053,14,2016-02-12 14:39:00,14
Application_1899463053,15,2016-02-22 09:20:11,7
Application_1899463053,16,2016-02-22 09:20:11,7
Application_1899463053,19,2016-02-22 09:20:11,7
Application_1853330214,0,2016-01-06 20:16:49,59
Application_1853330214,2,2016-01-06 20:16:49,59
Application_1853330214,3,2016-01-06 20:16:49,59
Application_1853330214,4,2016-01-06 20:17:36,59
Application_1853330214,5,2016-01-07 11:53:44,21
Application_1853330214,6,2016-01-07 11:53:45,21
Application_1853330214,7,2016-01-07 11:53:59,21
Application_1853330214,8,2016-01-07 11:53:59,21
Application_1853330214,9,2016-01-07 11:53:59,21
Application_1853330214,10,2016-01-15 09:16:39,6
Application_1853330214,11,2016-01-13 12:52:35,46
Application_1853330214,12,2016-01-13 12:52:53,46
Application_1853330214,13,2016-01-15 09:16:39,6
Application_1853330214,14,2016-01-15 09:16:39,6
Application_1853330214,10,2016-01-15 16:18:43,6
Application_1853330214,11,2016-01-15 13:23:48,9
Application_1853330214,15,2016-01-15 16:18:43,6
Application_1853330214,16,2016-01-15 16:18:43,6
Application_1271512732,0,2016-01-06 20:29:20,0
Application_1271512732,1,2016-01-06 20:29:20,0
Application_1271512732,2,2016-01-06 20:31:01,0
Application_1271512732,3,2016-01-07 18:20:25,30
Application_1271512732,4,2016-01-07 18:13:37,30
Application_1271512732,5,2016-01-07 18:19:55,30
Application_1271512732,6,2016-01-07 18:19:56,30
Application_1271512732,7,2016-01-07 18:20:25,30
Application_1271512732,8,2016-01-07 18:20:25,30
Application_1271512732,9,2016-01-07 18:20:25,30
Application_1271512732,21,2016-02-07 09:00:29,0
Application_1271512732,19,2016-02-07 09:00:29,0
Application_1502516207,0,2016-01-06 20:30:20,33
Application_1502516207,3,2016-01-06 20:41:32,33
Application_1502516207,2,2016-01-06 20:30:20,33
Application_1502516207,4,2016-01-06 20:38:11,33
Application_1502516207,5,2016-01-06 20:41:05,33
Application_1502516207,6,2016-01-06 20:41:06,33
Application_1502516207,7,2016-01-06 20:41:32,33
Application_1502516207,8,2016-01-06 20:41:32,33
Application_1502516207,9,2016-01-06 20:41:32,33
Application_1502516207,10,2016-01-15 15:34:50,15
Application_1502516207,11,2016-01-15 15:34:51,15
Application_1502516207,12,2016-01-15 15:35:15,15
Application_1502516207,17,2016-01-18 12:02:07,10
Application_1502516207,18,2016-01-18 12:02:07,10
Application_22095206,0,2016-01-06 21:07:00,30
Application_22095206,3,2016-01-06 21:17:34,30
Application_22095206,2,2016-01-06 21:07:00,30
Application_22095206,4,2016-01-06 21:13:40,30
Application_22095206,5,2016-01-06 21:17:06,30
Application_22095206,6,2016-01-06 21:17:07,30
Application_22095206,7,2016-01-06 21:17:34,30
Application_22095206,8,2016-01-06 21:17:34,30
Application_22095206,9,2016-01-06 21:17:34,30
Application_22095206,5,2016-01-29 16:30:03,42
Application_22095206,6,2016-01-29 16:30:04,42
Application_22095206,7,2016-01-29 16:30:15,42
Application_22095206,5,2016-02-18 10:25:41,34
Application_22095206,6,2016-02-18 10:25:43,34
Application_22095206,7,2016-02-18 10:25:58,34
Application_22095206,10,2016-02-26 10:40:47,12
Application_22095206,11,2016-02-24 11:09:43,23
Application_22095206,12,2016-02-24 11:13:14,23
Application_22095206,13,2016-02-24 15:38:08,4
Application_22095206,14,2016-02-24 15:38:08,4
Application_22095206,5,2016-02-24 17:40:46,70
Application_22095206,6,2016-02-24 17:40:47,70
Application_22095206,7,2016-02-24 17:41:02,70
Application_22095206,12,2016-02-25 11:07:36,7
Application_22095206,10,2016-02-25 12:04:38,7
Application_22095206,11,2016-02-25 12:04:38,7
Application_22095206,15,2016-02-26 10:40:47,12
Application_22095206,16,2016-02-26 10:40:47,12
Application_22095206,19,2016-02-26 10:40:47,12
Application_22095206,19,2016-02-26 10:40:47,12
Application_22095206,19,2016-02-26 10:40:47,12
Application_1631137033,0,2016-01-06 21:08:30,0
Application_1631137033,1,2016-01-06 21:08:30,0
Application_1631137033,20,2016-01-07 10:31:56,64
Application_1631137033,3,2016-01-07 10:31:56,64
Application_1631137033,2,2016-01-07 10:31:56,64
Application_1631137033,4,2016-01-09 13:37:04,13
Application_1631137033,5,2016-01-09 13:39:19,13
Application_1631137033,6,2016-01-09 13:39:21,13
Application_1631137033,7,2016-01-09 13:39:36,13
Application_1631137033,8,2016-01-09 13:39:36,13
Application_1631137033,9,2016-01-09 13:39:36,13
Application_1631137033,10,2016-01-22 10:53:33,14
Application_1631137033,11,2016-01-20 12:23:28,16
Application_1631137033,12,2016-01-20 12:23:46,16
Application_1631137033,13,2016-01-30 13:23:08,57
Application_1631137033,14,2016-01-22 10:53:33,14
Application_1631137033,10,2016-01-27 12:26:07,14
Application_1631137033,11,2016-01-26 15:05:21,16
Application_1631137033,13,2016-01-27 12:26:07,14
Application_1631137033,14,2016-01-27 12:26:07,14
Application_1631137033,10,2016-01-29 08:56:44,14
Application_1631137033,11,2016-01-28 13:18:55,3
Application_1631137033,13,2016-01-29 08:56:44,14
Application_1631137033,14,2016-01-29 08:56:44,14
Application_1631137033,10,2016-01-30 13:23:08,57
Application_1631137033,11,2016-01-30 13:23:08,57
Application_1631137033,13,2016-02-01 13:19:22,14
Application_1631137033,14,2016-02-01 13:19:22,14
Application_1631137033,21,2016-02-01 18:04:41,8
Application_1631137033,19,2016-02-01 18:04:41,8
Application_1142700916,0,2016-01-06 21:28:42,0
Application_1142700916,1,2016-01-06 21:28:42,0
Application_1142700916,2,2016-01-06 21:30:11,0
Application_1142700916,3,2016-01-07 21:46:46,50
Application_1142700916,4,2016-01-08 18:16:29,68
Application_1142700916,5,2016-01-08 18:18:40,68
Application_1142700916,6,2016-01-08 18:18:41,68
Application_1142700916,7,2016-01-08 18:41:54,68
Application_1142700916,8,2016-01-08 18:41:55,68
Application_1142700916,9,2016-01-08 18:41:55,68
Application_1142700916,21,2016-02-08 09:00:34,0
Application_1142700916,19,2016-02-08 09:00:34,0
Application_2078253178,0,2016-01-06 21:37:59,57
Application_2078253178,3,2016-01-06 21:41:16,57
Application_2078253178,2,2016-01-06 21:37:59,57
Application_2078253178,4,2016-01-06 21:39:49,57
Application_2078253178,5,2016-01-06 21:40:52,57
Application_2078253178,6,2016-01-06 21:40:54,57
Application_2078253178,7,2016-01-06 21:41:16,57
Application_2078253178,8,2016-01-06 21:41:16,57
Application_2078253178,9,2016-01-06 21:41:16,57
Application_2078253178,10,2016-01-13 11:39:09,40
Application_2078253178,11,2016-01-13 11:30:51,40
Application_2078253178,12,2016-01-13 11:30:53,40
Application_2078253178,13,2016-01-13 11:39:09,40
Application_2078253178,14,2016-01-13 11:39:09,40
Application_2078253178,15,2016-01-13 13:31:06,15
Application_2078253178,16,2016-01-13 13:31:07,15
Application_1724196691,0,2016-01-06 21:38:16,8
Application_1724196691,3,2016-01-06 21:45:22,8
Application_1724196691,2,2016-01-06 21:38:16,8
Application_1724196691,4,2016-01-06 21:42:09,8
Application_1724196691,5,2016-01-06 21:44:03,8
Application_1724196691,6,2016-01-06 21:44:04,8
Application_1724196691,7,2016-01-06 21:45:22,8
Application_1724196691,8,2016-01-06 21:45:22,8
Application_1724196691,9,2016-01-06 21:45:22,8
Application_1724196691,21,2016-02-06 09:12:39,0
Application_1724196691,19,2016-02-06 09:12:39,0
Application_1139007530,0,2016-01-06 21:47:44,0
Application_1139007530,1,2016-01-06 21:47:45,0
Application_1139007530,2,2016-01-06 21:49:16,0
Application_1139007530,3,2016-01-07 16:26:59,50
Application_1139007530,4,2016-01-08 21:26:41,34
Application_1139007530,5,2016-01-08 21:33:12,34
Application_1139007530,6,2016-01-08 21:33:13,34
Application_1139007530,7,2016-01-08 21:33:54,34
Application_1139007530,8,2016-01-08 21:33:54,34
Application_1139007530,9,2016-01-08 21:33:54,34
Application_1139007530,10,2016-01-29 11:59:56,14
Application_1139007530,11,2016-01-28 10:20:12,9
Application_1139007530,12,2016-01-28 11:27:57,9
Application_1139007530,13,2016-01-29 11:59:56,14
Application_1139007530,14,2016-01-29 11:59:56,14
Application_1139007530,10,2016-02-01 14:31:07,14
Application_1139007530,11,2016-02-01 14:12:11,16
Application_1139007530,15,2016-02-01 14:31:07,14
Application_1139007530,16,2016-02-01 14:31:07,14
Application_784275418,0,2016-01-06 21:49:20,0
Application_784275418,1,2016-01-06 21:49:20,0
Application_784275418,2,2016-01-06 21:50:46,0
Application_784275418,3,2016-01-08 13:33:47,56
Application_784275418,4,2016-01-08 13:34:37,56
Application_784275418,5,2016-01-09 16:47:20,34
Application_784275418,6,2016-01-09 16:47:21,34
Application_784275418,7,2016-01-09 16:47:42,34
Application_784275418,8,2016-01-09 16:47:42,34
Application_784275418,9,2016-01-09 16:47:42,34
Application_784275418,5,2016-01-29 16:31:39,42
Application_784275418,6,2016-01-29 16:31:40,42
Application_784275418,7,2016-01-29 16:31:53,42
Application_784275418,21,2016-02-29 09:01:40,0
Application_784275418,19,2016-02-29 09:01:40,0
Application_784275418,19,2016-02-29 09:01:40,0
Application_1771304108,0,2016-01-06 21:57:35,57
Application_1771304108,3,2016-01-06 22:00:49,57
Application_1771304108,2,2016-01-06 21:57:35,57
Application_1771304108,4,2016-01-06 22:00:02,57
Application_1771304108,5,2016-01-06 22:00:38,57
Application_1771304108,6,2016-01-06 22:00:39,57
Application_1771304108,7,2016-01-06 22:00:49,57
Application_1771304108,8,2016-01-06 22:00:49,57
Application_1771304108,9,2016-01-06 22:00:49,57
Application_1771304108,10,2016-01-15 09:12:39,25
Application_1771304108,11,2016-01-13 11:17:06,3
Application_1771304108,12,2016-01-13 11:17:15,3
Application_1771304108,17,2016-01-15 09:12:39,25
Application_1771304108,18,2016-01-15 09:12:39,25
Application_259183799,0,2016-01-06 22:02:05,0
Application_259183799,1,2016-01-06 22:02:05,0
Application_259183799,2,2016-01-06 22:03:40,0
Application_259183799,3,2016-01-07 18:02:12,30
Application_259183799,4,2016-01-07 19:15:15,33
Application_259183799,5,2016-01-07 19:23:22,33
Application_259183799,6,2016-01-07 19:23:23,33
Application_259183799,7,2016-01-07 19:23:47,33
Application_259183799,8,2016-01-07 19:23:47,33
Application_259183799,9,2016-01-07 19:23:47,33
Application_259183799,5,2016-01-29 16:32:51,42
Application_259183799,6,2016-01-29 16:32:53,42
Application_259183799,7,2016-01-29 16:33:04,42
Application_259183799,21,2016-02-29 09:01:27,0
Application_259183799,19,2016-02-29 09:01:27,0
Application_259183799,19,2016-02-29 09:01:27,0
Application_2081147987,0,2016-01-06 23:07:17,0
Application_2081147987,1,2016-01-06 23:07:18,0
Application_2081147987,2,2016-01-06 23:08:42,0
Application_2081147987,3,2016-01-09 11:21:06,1
Application_2081147987,4,2016-01-09 11:17:02,1
Application_2081147987,5,2016-01-09 11:20:35,1
Application_2081147987,6,2016-01-09 11:20:36,1
Application_2081147987,7,2016-01-09 11:21:06,1
Application_2081147987,8,2016-01-09 11:21:06,1
Application_2081147987,9,2016-01-09 11:21:06,1
Application_2081147987,10,2016-01-25 10:26:02,24
Application_2081147987,11,2016-01-22 11:11:34,3
Application_2081147987,12,2016-01-22 11:11:45,3
Application_2081147987,17,2016-01-25 10:26:02,24
Application_2081147987,18,2016-01-25 10:26:02,24
Application_1282765506,0,2016-01-06 23:10:56,0
Application_1282765506,1,2016-01-06 23:10:56,0
Application_1282765506,2,2016-01-06 23:12:02,0
Application_1282765506,3,2016-01-08 14:37:21,50
Application_1282765506,4,2016-01-11 10:57:52,34
Application_1282765506,5,2016-01-11 11:07:22,34
Application_1282765506,6,2016-01-11 11:07:23,34
Application_1282765506,7,2016-01-11 11:07:55,34
Application_1282765506,8,2016-01-11 11:07:55,34
Application_1282765506,9,2016-01-11 11:07:55,34
Application_1282765506,5,2016-01-11 11:09:58,34
Application_1282765506,6,2016-01-11 11:10:00,34
Application_1282765506,7,2016-01-11 11:10:12,34
Application_1282765506,10,2016-01-15 11:21:34,19
Application_1282765506,11,2016-01-15 11:21:35,19
Application_1282765506,12,2016-01-15 11:21:42,19
Application_1282765506,13,2016-01-15 11:56:43,63
Application_1282765506,14,2016-01-15 11:56:43,63
Application_1282765506,10,2016-01-18 13:18:06,7
Application_1282765506,11,2016-01-18 13:18:06,7
Application_1282765506,13,2016-01-18 14:55:04,10
Application_1282765506,14,2016-01-18 14:55:04,10
Application_1282765506,10,2016-01-19 09:52:41,16
Application_1282765506,11,2016-01-19 09:52:41,16
Application_1282765506,13,2016-01-19 10:58:04,20
Application_1282765506,14,2016-01-19 10:58:04,20
Application_1282765506,15,2016-01-19 12:50:29,12
Application_1282765506,16,2016-01-19 12:50:29,12
Application_1282765506,19,2016-01-19 12:50:29,12
Application_259143826,0,2016-01-06 23:42:58,0
Application_259143826,1,2016-01-06 23:42:58,0
Application_259143826,2,2016-01-06 23:44:04,0
Application_259143826,3,2016-01-08 18:55:53,54
Application_259143826,4,2016-01-08 18:46:55,54
Application_259143826,5,2016-01-08 18:53:10,54
Application_259143826,6,2016-01-08 18:53:11,54
Application_259143826,7,2016-01-08 18:55:53,54
Application_259143826,8,2016-01-08 18:55:53,54
Application_259143826,9,2016-01-08 18:55:53,54
Application_259143826,10,2016-01-15 10:34:48,19
Application_259143826,11,2016-01-15 10:34:49,19
Application_259143826,12,2016-01-15 10:34:58,19
Application_259143826,13,2016-01-18 15:12:20,47
Application_259143826,14,2016-01-18 15:12:20,47
Application_259143826,21,2016-01-19 19:25:11,31
Application_259143826,19,2016-01-19 19:25:11,31
Application_1462703151,0,2016-01-06 23:46:57,0
Application_1462703151,1,2016-01-06 23:46:57,0
Application_1462703151,2,2016-01-06 23:47:57,0
Application_1462703151,3,2016-01-08 14:41:49,56
Application_1462703151,4,2016-01-08 14:48:15,56
Application_1462703151,5,2016-01-08 14:52:41,56
Application_1462703151,6,2016-01-08 14:52:43,56
Application_1462703151,7,2016-01-08 14:53:37,56
Application_1462703151,8,2016-01-08 14:53:37,56
Application_1462703151,9,2016-01-08 14:53:37,56
Application_1462703151,10,2016-01-14 14:02:24,25
Application_1462703151,11,2016-01-14 10:10:59,23
Application_1462703151,12,2016-01-14 10:16:53,23
Application_1462703151,10,2016-01-14 13:52:45,25
Application_1462703151,17,2016-01-14 14:02:24,25
Application_1462703151,18,2016-01-14 14:02:24,25
Application_1905015342,0,2016-01-06 23:48:18,0
Application_1905015342,1,2016-01-06 23:48:18,0
Application_1905015342,2,2016-01-06 23:48:54,0
Application_1905015342,4,2016-01-07 15:46:20,30
Application_1905015342,5,2016-01-07 15:57:07,30
Application_1905015342,6,2016-01-07 15:57:08,30
Application_1905015342,19,2016-01-07 15:58:00,30
Application_1905015342,5,2016-01-07 15:58:21,30
Application_1905015342,6,2016-01-07 15:58:22,30
Application_1905015342,7,2016-01-07 15:58:50,30
Application_1905015342,8,2016-01-07 15:58:50,30
Application_1905015342,9,2016-01-07 15:58:50,30
Application_1905015342,10,2016-01-13 11:52:49,40
Application_1905015342,11,2016-01-13 11:46:02,40
Application_1905015342,12,2016-01-13 11:46:05,40
Application_1905015342,17,2016-01-13 11:52:49,40
Application_1905015342,18,2016-01-13 11:52:49,40
Application_1841789315,0,2016-01-06 23:58:09,0
Application_1841789315,1,2016-01-06 23:58:09,0
Application_1841789315,2,2016-01-06 23:58:51,0
Application_1841789315,3,2016-01-08 19:34:21,68
Application_1841789315,4,2016-01-08 19:31:35,68
Application_1841789315,5,2016-01-08 19:33:18,68
Application_1841789315,6,2016-01-08 19:33:19,68
Application_1841789315,7,2016-01-08 19:34:21,68
Application_1841789315,8,2016-01-08 19:34:21,68
Application_1841789315,9,2016-01-08 19:34:21,68
Application_1841789315,10,2016-01-18 14:26:08,22
Application_1841789315,11,2016-01-15 11:10:08,19
Application_1841789315,12,2016-01-15 11:10:38,19
Application_1841789315,13,2016-01-18 14:26:08,22
Application_1841789315,14,2016-01-18 14:26:08,22
Application_1841789315,10,2016-01-20 16:09:48,14
Application_1841789315,11,2016-01-20 10:42:49,9
Application_1841789315,13,2016-01-20 16:09:48,14
Application_1841789315,14,2016-01-20 16:09:48,14
Application_1841789315,10,2016-01-21 10:17:09,68
Application_1841789315,11,2016-01-21 10:17:09,68
Application_1841789315,15,2016-01-21 10:20:06,16
Application_1841789315,16,2016-01-21 10:20:06,16
Application_2072694343,0,2016-01-07 00:02:46,0
Application_2072694343,1,2016-01-07 00:02:46,0
Application_2072694343,2,2016-01-07 00:04:11,0
Application_2072694343,3,2016-01-08 15:13:50,56
Application_2072694343,4,2016-01-08 15:22:21,56
Application_2072694343,5,2016-01-09 15:54:41,34
Application_2072694343,6,2016-01-09 15:54:43,34
Application_2072694343,7,2016-01-09 15:55:21,34
Application_2072694343,8,2016-01-09 15:55:21,34
Application_2072694343,9,2016-01-09 15:55:21,34
Application_2072694343,10,2016-02-02 09:46:51,20
Application_2072694343,11,2016-01-28 10:04:39,16
Application_2072694343,12,2016-01-28 10:05:09,16
Application_2072694343,13,2016-01-28 16:24:26,47
Application_2072694343,14,2016-01-28 16:24:26,47
Application_2072694343,5,2016-01-28 18:22:36,36
Application_2072694343,6,2016-01-28 18:22:38,36
Application_2072694343,22,2016-01-28 18:23:08,36
Application_2072694343,10,2016-02-01 14:10:00,16
Application_2072694343,11,2016-02-01 14:10:00,16
Application_2072694343,12,2016-02-01 14:10:33,16
Application_2072694343,13,2016-02-02 09:46:51,20
Application_2072694343,14,2016-02-02 09:46:51,20
Application_2072694343,15,2016-02-02 11:52:24,16
Application_2072694343,16,2016-02-02 11:52:24,16
Application_2072694343,19,2016-02-02 11:52:24,16
Application_1316947913,0,2016-01-07 00:37:57,0
Application_1316947913,1,2016-01-07 00:37:57,0
Application_1316947913,2,2016-01-07 00:38:56,0
Application_1316947913,3,2016-01-08 21:42:55,54
Application_1316947913,4,2016-01-12 17:38:11,1
Application_1316947913,5,2016-01-12 17:44:47,1
Application_1316947913,6,2016-01-12 17:44:48,1
Application_1316947913,7,2016-01-12 17:52:05,1
Application_1316947913,8,2016-01-12 17:52:05,1
Application_1316947913,9,2016-01-12 17:52:05,1
Application_1316947913,5,2016-01-12 17:54:56,1
Application_1316947913,6,2016-01-12 17:54:57,1
Application_1316947913,7,2016-01-12 17:55:09,1
Application_1316947913,21,2016-02-12 09:00:50,0
Application_1316947913,19,2016-02-12 09:00:50,0
Application_1316947913,19,2016-02-12 09:00:50,0
Application_1282768200,0,2016-01-07 00:49:35,0
Application_1282768200,1,2016-01-07 00:49:35,0
Application_1282768200,20,2016-01-07 10:21:19,64
Application_1282768200,3,2016-01-07 10:21:19,64
Application_1282768200,2,2016-01-07 10:21:19,64
Application_1282768200,4,2016-01-07 14:54:50,34
Application_1282768200,5,2016-01-07 14:56:55,34
Application_1282768200,6,2016-01-07 14:56:56,34
Application_1282768200,7,2016-01-07 15:00:31,34
Application_1282768200,8,2016-01-07 15:00:31,34
Application_1282768200,9,2016-01-07 15:00:31,34
Application_1282768200,10,2016-01-15 10:28:44,6
Application_1282768200,11,2016-01-14 09:56:39,9
Application_1282768200,12,2016-01-14 09:57:27,9
Application_1282768200,10,2016-01-26 15:53:21,6
Application_1282768200,13,2016-01-15 10:28:44,6
Application_1282768200,14,2016-01-15 10:28:44,6
Application_1282768200,5,2016-01-22 18:55:30,61
Application_1282768200,6,2016-01-22 18:55:32,61
Application_1282768200,7,2016-01-22 18:57:09,61
Application_1282768200,10,2016-01-26 13:00:16,9
Application_1282768200,11,2016-01-26 13:00:16,9
Application_1282768200,15,2016-01-26 15:53:21,6
Application_1282768200,16,2016-01-26 15:53:21,6
Application_1282768200,19,2016-01-26 15:53:21,6
Application_1848603655,0,2016-01-07 02:08:12,0
Application_1848603655,1,2016-01-07 02:08:12,0
Application_1848603655,2,2016-01-07 02:09:05,0
Application_1848603655,3,2016-01-07 20:56:56,70
Application_1848603655,4,2016-01-08 17:40:45,61
Application_1848603655,5,2016-01-08 17:53:34,61
Application_1848603655,6,2016-01-08 17:53:36,61
Application_1848603655,7,2016-01-08 17:55:23,61
Application_1848603655,8,2016-01-08 17:55:23,61
Application_1848603655,9,2016-01-08 17:55:23,61
Application_1848603655,21,2016-02-08 09:00:40,0
Application_1848603655,19,2016-02-08 09:00:40,0
Application_2065677935,0,2016-01-07 05:21:08,0
Application_2065677935,1,2016-01-07 05:21:08,0
Application_2065677935,2,2016-01-07 05:22:17,0
Application_2065677935,3,2016-01-11 10:35:32,42
Application_2065677935,4,2016-01-11 10:32:11,42
Application_2065677935,5,2016-01-11 10:35:18,42
Application_2065677935,6,2016-01-11 10:35:20,42
Application_2065677935,7,2016-01-11 10:35:31,42
Application_2065677935,8,2016-01-11 10:35:32,42
Application_2065677935,9,2016-01-11 10:35:32,42
Application_2065677935,10,2016-01-26 17:30:20,32
Application_2065677935,11,2016-01-25 14:38:43,16
Application_2065677935,12,2016-01-25 14:39:05,16
Application_2065677935,13,2016-01-26 17:30:20,32
Application_2065677935,14,2016-01-26 17:30:20,32
Application_2065677935,10,2016-01-27 14:07:06,32
Application_2065677935,11,2016-01-27 13:02:58,16
Application_2065677935,15,2016-01-27 14:07:06,32
Application_2065677935,16,2016-01-27 14:07:06,32
Application_775833032,0,2016-01-07 05:49:11,0
Application_775833032,1,2016-01-07 05:49:11,0
Application_775833032,2,2016-01-07 05:49:53,0
Application_775833032,3,2016-01-08 20:21:04,54
Application_775833032,4,2016-01-08 20:09:47,54
Application_775833032,5,2016-01-08 20:20:32,54
Application_775833032,6,2016-01-08 20:20:33,54
Application_775833032,7,2016-01-08 20:21:04,54
Application_775833032,8,2016-01-08 20:21:04,54
Application_775833032,9,2016-01-08 20:21:04,54
Application_775833032,10,2016-01-18 15:31:38,32
Application_775833032,11,2016-01-15 12:34:46,7
Application_775833032,12,2016-01-15 12:34:57,7
Application_775833032,13,2016-01-18 15:31:38,32
Application_775833032,14,2016-01-18 15:31:38,32
Application_775833032,5,2016-01-18 17:10:21,39
Application_775833032,6,2016-01-18 17:10:22,39
Application_775833032,22,2016-01-18 17:10:47,39
Application_775833032,5,2016-01-18 19:47:10,58
Application_775833032,6,2016-01-18 19:47:11,58
Application_775833032,22,2016-01-18 19:47:35,58
Application_775833032,10,2016-01-19 14:11:22,16
Application_775833032,11,2016-01-19 14:11:22,16
Application_775833032,12,2016-01-19 14:11:40,16
Application_775833032,15,2016-01-20 12:19:10,32
Application_775833032,16,2016-01-20 12:19:10,32
Application_775833032,19,2016-01-20 12:19:10,32
Application_775833032,19,2016-01-20 12:19:10,32
Application_1719274647,0,2016-01-07 10:08:47,21
Application_1719274647,3,2016-01-07 10:19:40,21
Application_1719274647,2,2016-01-07 10:08:47,21
Application_1719274647,4,2016-01-07 10:18:13,21
Application_1719274647,5,2016-01-07 10:19:16,21
Application_1719274647,6,2016-01-07 10:19:18,21
Application_1719274647,7,2016-01-07 10:19:40,21
Application_1719274647,8,2016-01-07 10:19:40,21
Application_1719274647,9,2016-01-07 10:19:40,21
Application_1719274647,10,2016-01-15 09:18:45,19
Application_1719274647,11,2016-01-15 09:18:46,19
Application_1719274647,12,2016-01-15 09:18:54,19
Application_1719274647,13,2016-01-15 17:24:54,14
Application_1719274647,14,2016-01-15 17:24:54,14
Application_1719274647,10,2016-01-15 20:05:51,39
Application_1719274647,11,2016-01-15 20:05:51,39
Application_1719274647,15,2016-01-18 12:49:53,14
Application_1719274647,16,2016-01-18 12:49:53,14
Application_1863611182,0,2016-01-07 10:09:04,0
Application_1863611182,1,2016-01-07 10:09:04,0
Application_1863611182,2,2016-01-07 10:10:50,0
Application_1863611182,3,2016-01-08 18:50:13,68
Application_1863611182,4,2016-01-08 15:23:39,50
Application_1863611182,5,2016-01-08 18:49:55,68
Application_1863611182,6,2016-01-08 18:49:56,68
Application_1863611182,7,2016-01-08 18:50:13,68
Application_1863611182,8,2016-01-08 18:50:13,68
Application_1863611182,9,2016-01-08 18:50:13,68
Application_1863611182,21,2016-02-08 09:00:30,0
Application_1863611182,19,2016-02-08 09:00:30,0
Application_1600150028,0,2016-01-07 10:33:56,0
Application_1600150028,1,2016-01-07 10:33:56,0
Application_1600150028,2,2016-01-07 10:35:03,0
Application_1600150028,3,2016-01-09 11:27:42,60
Application_1600150028,4,2016-01-11 17:22:51,58
Application_1600150028,5,2016-01-11 17:26:27,58
Application_1600150028,6,2016-01-11 17:26:28,58
Application_1600150028,7,2016-01-11 17:26:56,58
Application_1600150028,8,2016-01-11 17:26:56,58
Application_1600150028,9,2016-01-11 17:26:56,58
Application_1600150028,5,2016-01-29 16:34:18,42
Application_1600150028,6,2016-01-29 16:34:19,42
Application_1600150028,7,2016-01-29 16:34:30,42
Application_1600150028,10,2016-02-15 13:15:21,14
Application_1600150028,11,2016-02-12 15:18:26,9
Application_1600150028,12,2016-02-12 15:26:58,9
Application_1600150028,17,2016-02-15 13:15:21,14
Application_1600150028,18,2016-02-15 13:15:21,14
Application_1600150028,18,2016-02-15 13:15:21,14
Application_1292397670,0,2016-01-07 10:38:00,0
Application_1292397670,1,2016-01-07 10:38:00,0
Application_1292397670,2,2016-01-07 10:38:39,0
Application_1292397670,4,2016-01-07 11:35:47,11
Application_1292397670,5,2016-01-07 11:38:07,11
Application_1292397670,6,2016-01-07 11:38:08,11
Application_1292397670,7,2016-01-07 11:41:25,11
Application_1292397670,8,2016-01-07 11:41:25,11
Application_1292397670,9,2016-01-07 11:41:25,11
Application_1292397670,10,2016-01-14 10:55:08,40
Application_1292397670,11,2016-01-13 15:20:13,15
Application_1292397670,12,2016-01-13 15:21:30,15
Application_1292397670,13,2016-01-26 10:41:23,44
Application_1292397670,14,2016-01-14 10:55:08,40
Application_1292397670,10,2016-01-14 14:30:13,40
Application_1292397670,11,2016-01-14 14:01:07,15
Application_1292397670,13,2016-01-14 14:30:13,40
Application_1292397670,14,2016-01-14 14:30:13,40
Application_1292397670,10,2016-01-26 10:41:23,44
Application_1292397670,11,2016-01-26 10:41:23,44
Application_1292397670,15,2016-01-26 11:08:38,23
Application_1292397670,16,2016-01-26 11:08:38,23
Application_2081911804,0,2016-01-07 10:39:49,0
Application_2081911804,1,2016-01-07 10:39:49,0
Application_2081911804,20,2016-01-07 11:34:52,64
Application_2081911804,3,2016-01-09 12:11:47,1
Application_2081911804,2,2016-01-07 11:34:52,64
Application_2081911804,4,2016-01-09 12:08:12,1
Application_2081911804,5,2016-01-09 12:11:13,1
Application_2081911804,6,2016-01-09 12:11:14,1
Application_2081911804,22,2016-01-09 12:11:47,1
Application_2081911804,8,2016-01-09 12:11:47,1
Application_2081911804,9,2016-01-09 12:11:47,1
Application_2081911804,21,2016-02-09 09:00:28,0
Application_2081911804,19,2016-02-09 09:00:28,0
Application_335096189,0,2016-01-07 10:47:59,0
Application_335096189,1,2016-01-07 10:47:59,0
Application_335096189,2,2016-01-07 10:49:16,0
Application_335096189,3,2016-01-08 20:45:21,54
Application_335096189,4,2016-01-15 13:40:50,63
Application_335096189,5,2016-01-15 13:42:47,63
Application_335096189,6,2016-01-15 13:42:49,63
Application_335096189,7,2016-01-15 13:44:24,63
